stock_name,2013,2014,2015,2016,2017,2018,2019,2020
이녹스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이녹스첨단소재,,,,0.0,0.0,0.0,0.0,0.0
이니텍,50.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0
이더블유케이,,,,0.0,0.0,0.0,0.0,0.0
이라이콤,200.0,500.0,700.0,770.0,200.0,400.0,100.0,600.0
이랜시스,,,,,,,,
이랜텍,75.0,50.0,75.0,80.0,0.0,0.0,100.0,50.0
이루다,,,,,,,0.0,0.0
이루온,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이리츠코크렙,,,,196.0,141.0,118.0,175.0,175.0
이마트,1500.0,1500.0,1500.0,1500.0,1750.0,2000.0,2000.0,2000.0
이미지스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이베스트스팩5호,,,,,,,0.0,0.0
이베스트이안스팩1호,,,,,,,0.0,0.0
이베스트투자증권,0.0,73.0,510.0,515.0,485.0,485.0,345.0,550.0
이브이첨단소재,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0
이삭엔지니어링,,,,,,,,
이상네트웍스,30.0,40.0,0.0,50.0,100.0,0.0,100.0,100.0
이수앱지스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이수페타시스,100.0,80.0,90.0,100.0,70.0,70.0,60.0,0.0
이수화학,450.0,100.0,300.0,500.0,500.0,400.0,400.0,300.0
이스타코,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이스트소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이스트아시아홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이씨에스,,,,250.0,200.0,200.0,120.0,100.0
이아이디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엔드디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엔에프테크놀로지,50.0,50.0,50.0,50.0,100.0,100.0,150.0,150.0
이엔코퍼레이션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엔플러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엘피,0.0,0.0,0.0,0.0,0.0,150.0,120.0,120.0
이엠넷,50.0,40.0,50.0,20.0,30.0,20.0,30.0,50.0
이엠앤아이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엠코리아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엠텍,0.0,0.0,0.0,200.0,100.0,150.0,0.0,0.0
이연제약,150.0,250.0,300.0,350.0,350.0,500.0,350.0,200.0
이오테크닉스,100.0,200.0,100.0,100.0,200.0,100.0,150.0,300.0
이오플로우,,,,,,,0.0,0.0
이원컴포텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이월드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이즈미디어,,,,0.0,0.0,50.0,0.0,0.0
이지바이오,,,,,,,0.0,75.0
이지스레지던스리츠,,,,,,,0.0,130.0
이지스밸류리츠,,,,,,,,
이지케어텍,,,,,,,86.0,86.0
이지홀딩스,50.0,50.0,50.0,50.0,50.0,75.0,50.0,50.0
이큐셀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이크레더블,320.0,350.0,420.0,530.0,530.0,670.0,740.0,700.0
이트론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이퓨쳐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이화공영,0.0,35.0,35.0,35.0,40.0,20.0,10.0,10.0
이화산업,,,,,,,,
이화전기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인디에프,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인바디,40.0,60.0,80.0,100.0,120.0,120.0,140.0,140.0
인바이오,,,,,,,0.0,0.0
인바이오젠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인베니아,0.0,0.0,0.0,0.0,10.0,60.0,0.0,0.0
인산가,0.0,0.0,0.0,,,,,
인선이엔티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인성정보,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인스코비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인지디스플레,0.0,0.0,0.0,50.0,75.0,75.0,75.0,100.0
인지컨트롤스,100.0,100.0,150.0,100.0,150.0,100.0,100.0,100.0
인천도시가스,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0
인콘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인크로스,,,,0.0,0.0,0.0,0.0,0.0
인탑스,500.0,250.0,350.0,230.0,200.0,200.0,250.0,250.0
인터로조,70.0,70.0,120.0,180.0,300.0,300.0,300.0,300.0
인터엠,100.0,120.0,120.0,120.0,120.0,120.0,100.0,0.0
인터지스,60.0,150.0,100.0,120.0,120.0,0.0,0.0,0.0
인터파크,0.0,100.0,250.0,100.0,150.0,100.0,,
인터플렉스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인텍플러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
인텔리안테크,,,,100.0,100.0,100.0,100.0,100.0
인트로메딕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인트론바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인팩,130.0,140.0,140.0,150.0,130.0,130.0,120.0,150.0
인포마크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인포바인,810.0,0.0,1750.0,900.0,1080.0,950.0,900.0,900.0
인포뱅크,0.0,0.0,0.0,30.0,50.0,50.0,10.0,10.0
인피니트헬스케어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인피니티엔티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인화정공,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0
일동제약,,,,300.0,400.0,400.0,0.0,0.0
일동홀딩스,160.0,200.0,300.0,150.0,200.0,200.0,100.0,100.0
일성건설,150.0,0.0,0.0,200.0,0.0,0.0,15.0,15.0
일성신약,250.0,500.0,750.0,750.0,750.0,750.0,750.0,750.0
일승,,,,,,,,
일신바이오,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
일신방직,2000.0,1750.0,2500.0,2800.0,1500.0,2000.0,1500.0,1500.0
일신석재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
일야,0.0,70.0,110.0,0.0,0.0,0.0,0.0,0.0
일양약품,100.0,0.0,0.0,100.0,0.0,0.0,120.0,120.0
일정실업,1250.0,1250.0,1250.0,1250.0,500.0,0.0,0.0,0.0
일지테크,60.0,100.0,100.0,150.0,70.0,25.0,0.0,0.0
일진다이아,100.0,100.0,100.0,100.0,250.0,250.0,300.0,300.0
일진디스플,200.0,100.0,0.0,0.0,100.0,50.0,0.0,0.0
일진머티리얼즈,0.0,0.0,0.0,50.0,650.0,0.0,50.0,200.0
일진전기,70.0,80.0,80.0,0.0,0.0,0.0,0.0,60.0
일진파워,137.0,161.0,165.0,190.0,212.0,330.0,300.0,300.0
일진하이솔루스,,,,,,,,
일진홀딩스,50.0,70.0,70.0,30.0,0.0,70.0,100.0,100.0
잇츠한불,250.0,905.0,1915.0,5388.0,600.0,150.0,100.0,100.0
잉글우드랩,,,,0.0,0.0,0.0,0.0,0.0
잉크테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
자비스,0.0,0.0,0.0,0.0,0.0,0.0,,
자안바이오,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0
자안코스메틱,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0
자연과환경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
자이글,,,,300.0,0.0,0.0,0.0,0.0
자이언트스텝,,,,,,,0.0,0.0
자이에스앤디,,,,,,,100.0,150.0
자화전자,350.0,400.0,400.0,400.0,450.0,200.0,0.0,0.0
장원테크,,,,200.0,0.0,0.0,0.0,0.0
재영솔루텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
전방,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
전진바이오팜,,,,0.0,0.0,0.0,0.0,0.0
정다운,67.0,67.0,0.0,,,,,
정산애강,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
정상제이엘에스,420.0,420.0,420.0,430.0,430.0,430.0,430.0,430.0
정원엔시스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제너셈,50.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0
제넥신,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제넨바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제노레이,,,,0.0,0.0,300.0,133.0,120.0
제노코,,,,,,,0.0,0.0
제노포커스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제놀루션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0
제닉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제로투세븐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제룡산업,50.0,50.0,70.0,75.0,100.0,100.0,100.0,150.0
제룡전기,50.0,50.0,55.0,50.0,50.0,50.0,50.0,50.0
제우스,200.0,150.0,300.0,200.0,200.0,300.0,200.0,200.0
제이브이엠,0.0,0.0,0.0,320.0,300.0,350.0,400.0,400.0
제이스텍,0.0,50.0,50.0,100.0,500.0,100.0,50.0,50.0
제이시스메디칼,,,,0.0,0.0,0.0,0.0,0.0
제이씨케미칼,80.0,0.0,60.0,100.0,60.0,60.0,60.0,90.0
제이씨현시스템,15.0,15.0,15.0,25.0,100.0,70.0,0.0,70.0
제이알글로벌리츠,,,,,,,0.0,0.0
제이앤티씨,,,,,,,0.0,0.0
제이에스코퍼레이션,6210.0,0.0,250.0,250.0,300.0,450.0,500.0,450.0
제이에스티나,125.0,100.0,100.0,100.0,50.0,50.0,0.0,0.0
제이엔케이히터,100.0,0.0,100.0,50.0,50.0,0.0,0.0,0.0
제이엘케이,,,,,,,0.0,0.0
제이엠아이,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
제이엠티,50.0,50.0,0.0,0.0,0.0,100.0,50.0,50.0
제이웨이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제이준코스메틱,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제이콘텐트리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제이티,,,,,,,,
제일기획,0.0,0.0,300.0,300.0,760.0,770.0,820.0,840.0
제일바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제일약품,,,,0.0,70.0,60.0,70.0,70.0
제일연마,200.0,200.0,160.0,160.0,180.0,200.0,220.0,220.0
제일전기공업,,,,,,,125.0,0.0
제일제강,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제일테크노스,100.0,800.0,80.0,60.0,80.0,100.0,90.0,30.0
제일파마홀딩스,40.0,60.0,60.0,70.0,60.0,70.0,70.0,70.0
제주맥주,,,,,,,,
제주반도체,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제주은행,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주항공,0.0,0.0,400.0,500.0,600.0,650.0,0.0,0.0
제테마,,,,,,,0.0,0.0
젠큐릭스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
젬백스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
젬백스링크,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
젬백스지오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
조광ILI,80.0,80.0,80.0,80.0,80.0,100.0,0.0,0.0
조광페인트,200.0,200.0,250.0,400.0,250.0,100.0,200.0,200.0
조광피혁,0.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
조비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
조선내화,4000.0,4000.0,4000.0,3500.0,3500.0,4000.0,4000.0,4200.0
조선선재,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0
조아제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
조이시티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
조일알미늄,15.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0
조흥,,,,,,,,
종근당,300.0,800.0,600.0,900.0,900.0,900.0,900.0,1000.0
종근당바이오,100.0,100.0,350.0,400.0,400.0,200.0,200.0,200.0
종근당홀딩스,1700.0,700.0,1200.0,1400.0,900.0,1300.0,1300.0,1400.0
좋은사람들,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
주성엔지니어링,0.0,0.0,0.0,0.0,100.0,100.0,70.0,0.0
주연테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
줌인터넷,0.0,0.0,0.0,0.0,0.0,0.0,,
중앙디앤엠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
중앙백신,50.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0
중앙에너비스,800.0,200.0,800.0,800.0,880.0,160.0,160.0,480.0
지나인제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지노믹트리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지놈앤컴퍼니,,,,0.0,0.0,0.0,0.0,0.0
지누스,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,800.0
지니뮤직,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지니언스,,,,0.0,100.0,0.0,0.0,0.0
지니틱스,,,,,,,,
지더블유바이텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지란지교시큐리티,,,,,,,,
지스마트글로벌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지어소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지에스이,,,,,,,,
지엔씨에너지,50.0,70.0,80.0,120.0,60.0,50.0,50.0,50.0
지엔원에너지,,,,,,,,
지엔코,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지엘팜텍,,,,,,,,
지엠비코리아,,,,,,,,
지역난방공사,2990.0,2110.0,3620.0,3800.0,2820.0,0.0,0.0,965.0
지코,,,,,,,,
지투알,200.0,200.0,200.0,250.0,250.0,250.0,300.0,300.0
지트리비앤티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지티지웰니스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
진도,0.0,0.0,150.0,200.0,270.0,150.0,100.0,0.0
진로발효,1000.0,1000.0,1100.0,1210.0,1100.0,1200.0,1350.0,1350.0
진매트릭스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
진바이오텍,,,,,,,,
진성티이씨,100.0,120.0,150.0,160.0,180.0,200.0,200.0,200.0
진시스템,,,,,,,,
진양산업,,,,,,,,
진양제약,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
진양폴리,,,,,,,,
진양홀딩스,135.0,165.0,140.0,140.0,140.0,150.0,170.0,170.0
진양화학,185.0,215.0,125.0,75.0,0.0,0.0,0.0,0.0
진에어,,,,2500.0,250.0,300.0,0.0,0.0
진원생명과학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
진흥기업,,,,,,,,
차바이오텍,,,,,,,,
참엔지니어링,,,,,,,,
참존글로벌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
참좋은여행,,,,,,,,
창해에탄올,150.0,500.0,500.0,500.0,600.0,600.0,600.0,600.0
천랩,,,,,,,0.0,0.0
천보,,,,,,,,
천일고속,0.0,0.0,6000.0,8000.0,15300.0,6000.0,5000.0,3000.0
청담러닝,500.0,800.0,800.0,800.0,800.0,800.0,1000.0,800.0
체리부로,,,,0.0,100.0,50.0,0.0,0.0
체시스,,,,0.0,0.0,0.0,0.0,0.0
초록뱀미디어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
초록뱀컴퍼니,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
칩스앤미디어,0.0,0.0,170.0,95.0,0.0,72.0,152.0,200.0
카스,50.0,25.0,25.0,25.0,20.0,20.0,10.0,10.0
카이노스메드,0.0,0.0,0.0,0.0,0.0,0.0,,
카카오,,,,,,,,
카카오게임즈,,,,,,,0.0,0.0
카카오뱅크,,,,,,,0.0,0.0
카페24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
카프로,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
캐리소프트,,,,,,,0.0,0.0
캐스텍코리아,100.0,120.0,130.0,130.0,100.0,20.0,0.0,0.0
캔서롭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
캠시스,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
컨버즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
컬러레이,,,,0.0,88.0,0.0,0.0,0.0
컴투스,0.0,0.0,0.0,1400.0,1400.0,1400.0,1400.0,1500.0
컴퍼니케이,,,,,,,160.0,190.0
케어랩스,,,,0.0,0.0,0.0,0.0,0.0
케어젠,0.0,0.0,600.0,1000.0,1200.0,600.0,2800.0,2000.0
케이디켐,,,,,,,,
케이비17호스팩,,,,,,,0.0,0.0
케이비아이동국실업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이비제18호스팩,,,,,,,0.0,0.0
케이비제19호스팩,,,,,,,0.0,0.0
케이비제20호스팩,,,,,,,0.0,0.0
케이사인,,,,,,,,
케이씨,,,,,,,,
케이씨에스,,,,,,,,
케이씨텍,,,,,,,,
케이씨티,,,,,,,,
케이씨피드,40.0,25.0,35.0,35.0,35.0,25.0,15.0,20.0
케이아이엔엑스,80.0,80.0,100.0,120.0,220.0,400.0,500.0,500.0
케이에스피,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이엔더블유,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
케이엔제이,,,,,,,0.0,0.0
케이엘넷,25.0,0.0,15.0,20.0,30.0,30.0,60.0,60.0
케이엠,,,,,,,,
케이엠더블유,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이엠제약,2500.0,2500.0,2500.0,50.0,50.0,50.0,,
케이카,,,,,,,,
케이탑리츠,600.0,320.0,30.0,20.0,20.0,20.0,25.0,80.0
케이티알파,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이프,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이프이에스제4호,,,,,,,0.0,0.0
케이피에스,,,,,,,,
케이피에프,120.0,100.0,150.0,0.0,0.0,0.0,160.0,130.0
케이피엠테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이피티유,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0
켄코아에어로스페이스,,,,,,,0.0,0.0
켐온,,,,,,,,
켐트로닉스,400.0,0.0,0.0,0.0,0.0,0.0,300.0,250.0
켐트로스,,,,,,,,
코나아이,200.0,250.0,325.0,0.0,0.0,0.0,0.0,0.0
코다코,50.0,50.0,55.0,50.0,55.0,0.0,0.0,0.0
코데즈컴바인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코드네이처,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코디엠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코람코에너지리츠,,,,,,,0.0,131.0
코렌텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코리아나,,,,,,,,
코리아센터,,,,,,,0.0,0.0
코리아써키트,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
코리아에셋투자증권,,,,,,,250.0,300.0
코리아에스이,80.0,30.0,120.0,40.0,10.0,0.0,0.0,0.0
코리아에프티,,,,,,,,
코리안리,175.0,225.0,350.0,325.0,300.0,275.0,500.0,450.0
코맥스,100.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
코메론,50.0,150.0,120.0,160.0,130.0,140.0,200.0,200.0
코미코,,,,0.0,330.0,400.0,400.0,350.0
코미팜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코세스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코센,,,,,,,,
코스나인,,,,,,,,
코스맥스,0.0,500.0,700.0,1000.0,300.0,600.0,900.0,0.0
코스맥스비티아이,330.0,240.0,130.0,200.0,100.0,140.0,250.0,200.0
코스맥스엔비티,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0
코스메카코리아,,,,0.0,200.0,1200.0,0.0,0.0
코스모신소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코스모화학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코스온,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코아스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코아스템,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코아시아,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
코아시아옵틱스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코엔텍,,,,,,,,
코오롱,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
코오롱글로벌,0.0,3475.0,1737.0,150.0,150.0,100.0,350.0,400.0
코오롱머티리얼,200.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
코오롱생명과학,20.0,200.0,100.0,200.0,0.0,0.0,0.0,0.0
코오롱인더,600.0,500.0,500.0,1100.0,1100.0,900.0,900.0,1000.0
코오롱티슈진,,,,0.0,0.0,0.0,0.0,0.0
코오롱플라스틱,0.0,50.0,75.0,100.0,120.0,120.0,70.0,0.0
코웨이,2710.0,2000.0,2800.0,3200.0,3200.0,3600.0,2400.0,1200.0
코웰패션,,,,,,,,
코위버,100.0,130.0,100.0,70.0,100.0,150.0,200.0,80.0
코윈테크,,,,,,,470.0,200.0
코이즈,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
코콤,50.0,100.0,125.0,150.0,165.0,195.0,160.0,155.0
코텍,,,,,,,,
코퍼스코리아,,,,,,,,
코프라,100.0,150.0,150.0,150.0,70.0,70.0,70.0,100.0
콜마비앤에이치,,,,,,,,
콤텍시스템,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
쿠콘,,,,,,,0.0,0.0
쿠쿠홀딩스,12000.0,1500.0,2100.0,3100.0,4100.0,3000.0,3000.0,3300.0
쿠쿠홈시스,,,,,,,,
퀀타매트릭스,,,,,,,0.0,0.0
큐라클,,,,,,,,
큐렉소,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐로컴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐로홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐리언트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐브엔터,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐에스아이,50.0,0.0,50.0,0.0,50.0,20.0,50.0,50.0
큐캐피탈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크라운제과,,,,0.0,250.0,250.0,250.0,250.0
크라운해태홀딩스,1000.0,1000.0,2000.0,200.0,100.0,100.0,100.0,100.0
크래프톤,,,,0.0,0.0,0.0,0.0,0.0
크로바하이텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크루셜텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크리스에프앤씨,,,,0.0,1500.0,280.0,400.0,740.0
크리스탈신소재,0.0,0.0,0.0,70.0,28.0,0.0,0.0,0.0
크리스탈지노믹스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크린앤사이언스,0.0,0.0,0.0,0.0,0.0,0.0,300.0,500.0
클라우드에어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
클래시스,,,,,,,,
클리노믹스,,,,,,,0.0,0.0
클리오,,,,600.0,100.0,0.0,0.0,0.0
키네마스터,70.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
키다리스튜디오,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0
키움증권,,,,850.0,1300.0,1500.0,2000.0,3000.0
키이스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
타이거일렉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
탑엔지니어링,,,,,,,,
태경비케이,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0
태경산업,,,,,,,,
태경케미컬,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0
태광,,,,,,,,
태광산업,1750.0,1250.0,1750.0,1750.0,1925.0,3000.0,1550.0,1550.0
태림포장,25.0,30.0,8.0,8.0,8.0,233.0,290.0,0.0
태양,,,,,,,,
태양금속,,,,,,,,
태영건설,,,,,,,,
태웅,,,,,,,,
태웅로직스,,,,,,,50.0,50.0
태원물산,60.0,80.0,90.0,100.0,80.0,70.0,85.0,50.0
태평양물산,37.0,25.0,20.0,0.0,0.0,20.0,30.0,0.0
테고사이언스,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
테라사이언스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
테라셈,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
테라젠이텍스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
테스,,,,,,,,
테스나,170.0,120.0,0.0,0.0,150.0,170.0,200.0,0.0
테이팩스,,,,0.0,0.0,0.0,0.0,500.0
테크윙,120.0,200.0,220.0,220.0,230.0,230.0,230.0,230.0
텔레칩스,0.0,70.0,80.0,130.0,100.0,120.0,120.0,0.0
